id,carat,shapeName,clarity,color,culet,cut,depth,fluorescence,lxwRatio,polish,symmetry,table,price
LD12069016,1.5,Round,VVS1,H,None,Very Good,58.3,None,1.01,Very Good,Excellent,62.0,"$12,370"
LD13340455,1.72,Round,VS1,H,Very Small,Very Good,58.3,None,1.01,Very Good,Good,62.0,"$15,074"
LD13922696,1.53,Round,VVS2,F,None,Very Good,58.3,None,1.01,Excellent,Very Good,61.0,"$15,232"
LD07113532,2.02,Round,SI2,D,Very Small,Good,58.3,Medium,1.01,Very Good,Very Good,60.0,"$15,597"
LD13945403,2.01,Round,SI2,E,None,Ideal,58.3,None,1.0,Excellent,Excellent,62.0,"$15,810"
LD11651592,1.9,Round,IF,I,None,Ideal,58.3,None,1.0,Excellent,Excellent,61.0,"$19,142"
LD09872305,1.45,Round,VVS1,E,None,Ideal,58.3,None,1.01,Excellent,Excellent,60.0,"$19,718"
LD12581553,1.7,Round,VVS2,E,None,Ideal,58.3,None,1.0,Excellent,Excellent,62.0,"$21,370"
LD13346708,2.01,Round,VS1,F,Small,Very Good,58.3,None,1.01,Excellent,Good,61.0,"$26,065"
LD07284385,1.83,Round,IF,F,None,Ideal,58.3,None,1.01,Excellent,Excellent,62.0,"$27,684"
LD13963109,0.3,Round,VVS2,I,None,Ideal,58.4,Strong,1.0,Excellent,Excellent,62.0,$388
LD13352170,0.23,Round,VVS1,F,None,Ideal,58.4,None,1.0,Very Good,Excellent,61.0,$402
LD12877623,0.23,Round,VVS2,E,None,Ideal,58.4,None,1.01,Excellent,Excellent,61.0,$484
LD13611805,0.4,Round,SI1,I,Very Small,Ideal,58.4,None,1.0,Excellent,Excellent,61.0,$536
LD13842737,0.3,Round,VVS2,G,Very Small,Very Good,58.4,Faint,1.0,Excellent,Excellent,63.0,$541
LD13713921,0.3,Round,VVS2,G,None,Ideal,58.4,Medium,1.01,Excellent,Excellent,61.0,$549
LD13517191,0.4,Round,VS1,I,None,Very Good,58.4,None,1.0,Good,Excellent,61.0,$554
LD13963263,0.3,Round,VVS2,E,None,Very Good,58.4,Faint,1.01,Good,Very Good,62.0,$584
LD13105296,0.29,Round,VS2,D,None,Very Good,58.4,Faint,1.0,Very Good,Very Good,59.0,$612
LD13668865,0.4,Round,SI1,D,None,Very Good,58.4,Strong,1.01,Very Good,Very Good,63.0,$646
LD12021294,0.34,Round,SI1,G,None,Ideal,58.4,None,1.0,Excellent,Excellent,60.0,$659
LD13424939,0.41,Round,VVS2,I,None,Very Good,58.4,None,1.01,Very Good,Very Good,63.0,$681
LD13503877,0.4,Round,VS1,D,None,Very Good,58.4,None,1.01,Good,Excellent,62.0,$707
LD13594258,0.4,Round,IF,H,None,Ideal,58.4,Medium,1.01,Excellent,Excellent,60.0,$724
LD13950233,0.3,Round,IF,F,None,Very Good,58.4,None,1.01,Excellent,Very Good,63.0,$727
LD13710145,0.33,Round,VS1,D,None,Ideal,58.4,Faint,1.0,Excellent,Excellent,61.0,$748
LD08747296,0.3,Round,VVS1,G,None,Very Good,58.4,None,1.0,Excellent,Excellent,63.0,$772
LD13939758,0.4,Round,SI1,F,None,Ideal,58.4,None,1.01,Excellent,Excellent,61.0,$774
LD13611923,0.32,Round,IF,E,None,Ideal,58.4,None,1.0,Excellent,Excellent,61.0,$786
LD13781099,0.32,Round,VVS2,E,None,Ideal,58.4,None,1.0,Excellent,Excellent,60.0,$854
LD12550357,0.37,Round,VVS2,D,None,Very Good,58.4,None,1.0,Excellent,Excellent,63.0,$863
LD13618377,0.5,Round,SI1,J,None,Ideal,58.4,None,1.0,Excellent,Excellent,61.0,$881
LD13969141,0.37,Round,VVS2,F,None,Ideal,58.4,None,1.0,Very Good,Excellent,60.0,$912
LD13960465,0.5,Round,SI1,H,None,Good,58.4,None,1.0,Very Good,Very Good,63.0,$975
LD11378836,0.37,Round,VVS1,F,None,Ideal,58.4,None,1.0,Excellent,Excellent,60.0,$983
LD13945381,0.34,Round,IF,D,None,Ideal,58.4,None,1.0,Excellent,Excellent,61.0,"$1,189"
LD13232988,0.51,Round,SI1,G,None,Very Good,58.4,None,1.0,Very Good,Very Good,62.0,"$1,225"
LD13363677,0.5,Round,IF,H,None,Ideal,58.4,Faint,1.01,Excellent,Very Good,61.0,"$1,314"
LD13672032,0.44,Round,VVS1,D,None,Ideal,58.4,Strong,1.01,Excellent,Very Good,59.0,"$1,575"
LD10379900,0.51,Round,VS2,E,None,Very Good,58.4,None,1.0,Excellent,Very Good,63.0,"$1,733"
LD13726958,0.44,Round,IF,E,None,Ideal,58.4,None,1.01,Excellent,Excellent,59.0,"$1,797"
LD13612377,0.6,Round,VVS2,E,Very Small,Ideal,58.4,Medium,1.0,Excellent,Excellent,62.0,"$1,839"
LD07522824,0.5,Round,VS1,F,None,Very Good,58.4,Faint,1.01,Excellent,Very Good,56.0,"$2,023"
LD10811456,0.7,Round,VVS1,F,None,Very Good,58.4,Faint,1.01,Very Good,Very Good,63.0,"$2,972"
LD13610538,0.71,Round,VVS1,F,None,Ideal,58.4,None,1.0,Excellent,Excellent,61.0,"$3,468"
LD13904828,0.9,Round,VVS1,H,None,Very Good,58.4,None,1.01,Excellent,Very Good,64.0,"$3,526"
LD13925014,0.9,Round,SI1,D,Medium,Good,58.4,None,1.01,Very Good,Very Good,62.0,"$3,771"
LD13687364,1.01,Round,SI1,D,None,Very Good,58.4,Strong,1.0,Excellent,Excellent,61.0,"$4,158"
LD12648437,0.8,Round,VVS2,D,None,Very Good,58.4,None,1.01,Very Good,Very Good,63.0,"$4,631"
LD12016972,1.14,Round,SI2,I,None,Ideal,58.4,Faint,1.0,Excellent,Excellent,61.0,"$4,766"
LD13498533,0.9,Round,SI2,D,None,Ideal,58.4,None,1.0,Excellent,Excellent,62.0,"$4,918"
LD12972752,1.03,Round,VVS2,I,None,Very Good,58.4,None,1.0,Excellent,Very Good,64.0,"$5,119"
LD13972659,1.01,Round,VS2,E,Very Small,Very Good,58.4,None,1.02,Very Good,Good,61.0,"$5,817"
LD13505917,1.4,Round,VS1,K,None,Ideal,58.4,Strong,1.01,Excellent,Excellent,61.0,"$5,895"
LD13972124,1.01,Round,VS1,F,Very Small,Good,58.4,None,1.02,Good,Good,60.0,"$5,960"
LD11965476,1.03,Round,SI1,E,None,Very Good,58.4,None,1.01,Very Good,Very Good,63.0,"$6,628"
LD12795881,0.98,Round,VS1,F,Small,Very Good,58.4,None,1.01,Very Good,Good,62.0,"$6,637"
LD13780141,1.15,Round,VVS1,I,None,Ideal,58.4,None,1.0,Excellent,Excellent,62.0,"$6,782"
LD13732909,1.01,Round,VS2,D,Medium,Good,58.4,None,1.0,Excellent,Very Good,60.0,"$6,785"
LD13473017,1.21,Round,VVS2,H,None,Ideal,58.4,None,1.01,Excellent,Excellent,59.0,"$7,622"
LD12841627,1.05,Round,VVS1,G,None,Ideal,58.4,None,1.01,Excellent,Excellent,62.0,"$7,624"
LD08259834,1.01,Round,VVS2,E,None,Good,58.4,None,1.01,Excellent,Very Good,62.0,"$7,930"
LD08464222,1.24,Round,VVS2,H,Very Small,Very Good,58.4,Faint,1.01,Excellent,Very Good,62.0,"$8,287"
LD11869733,1.01,Round,VS1,E,None,Ideal,58.4,None,1.0,Excellent,Excellent,61.0,"$8,567"
LD13346852,1.03,Round,IF,E,None,Very Good,58.4,None,1.01,Very Good,Very Good,59.0,"$10,733"
LD13766422,1.31,Round,IF,G,None,Ideal,58.4,None,1.0,Excellent,Excellent,62.0,"$11,091"
LD11706725,1.26,Round,VVS1,E,None,Ideal,58.4,None,1.0,Excellent,Excellent,61.0,"$13,863"
LD13646710,1.71,Round,VS2,F,None,Ideal,58.4,Faint,1.0,Excellent,Excellent,60.0,"$15,714"
LD13699748,1.62,Round,VS2,E,None,Ideal,58.4,None,1.0,Excellent,Excellent,60.0,"$18,869"
LD12369880,1.65,Round,IF,E,None,Ideal,58.4,None,1.01,Excellent,Excellent,59.0,"$26,212"
LD13928088,2.52,Round,SI1,E,None,Ideal,58.4,Faint,1.0,Excellent,Excellent,58.0,"$28,237"
LD13344397,1.81,Round,VVS1,E,None,Ideal,58.4,None,1.0,Excellent,Excellent,60.0,"$28,910"
LD12543851,2.71,Round,VVS2,G,Very Small,Ideal,58.4,None,1.0,Excellent,Excellent,60.0,"$42,152"
LD13724314,0.3,Round,SI1,I,None,Ideal,58.5,Faint,1.0,Excellent,Excellent,61.0,$389
LD13855325,0.28,Round,VS1,E,Very Small,Good,58.5,None,1.01,Very Good,Very Good,61.0,$392
LD13580614,0.23,Round,VVS2,F,None,Very Good,58.5,None,1.0,Very Good,Very Good,61.0,$396
LD13470454,0.32,Round,VS2,J,None,Very Good,58.5,None,1.01,Excellent,Excellent,62.0,$397
LD13946803,0.3,Round,SI1,F,None,Very Good,58.5,None,1.0,Very Good,Excellent,62.0,$397
LD13395907,0.23,Round,VVS1,E,None,Ideal,58.5,None,1.01,Very Good,Excellent,62.0,$407
LD13578199,0.25,Round,VS2,F,None,Good,58.5,Faint,1.0,Very Good,Excellent,61.0,$412
LD13580569,0.23,Round,VVS1,F,None,Very Good,58.5,None,1.01,Very Good,Very Good,62.0,$412
LD13503909,0.23,Round,VVS1,E,None,Ideal,58.5,None,1.01,Excellent,Excellent,62.0,$419
LD13957542,0.3,Round,VVS1,J,None,Very Good,58.5,None,1.01,Excellent,Excellent,62.0,$427
LD13296210,0.3,Round,VVS1,H,Very Small,Very Good,58.5,None,1.0,Very Good,Very Good,63.0,$446
LD13367341,0.23,Round,VVS2,F,None,Ideal,58.5,None,1.0,Excellent,Excellent,62.0,$449
LD13880526,0.37,Round,VVS2,J,None,Ideal,58.5,None,1.0,Excellent,Very Good,61.0,$477
LD13470524,0.3,Round,VVS1,H,Very Small,Very Good,58.5,Faint,1.0,Excellent,Excellent,60.0,$483
LD12226023,0.3,Round,VVS1,G,Small,Ideal,58.5,Faint,1.01,Excellent,Excellent,61.0,$544
LD13894782,0.31,Round,VVS1,G,None,Very Good,58.5,Medium,1.01,Excellent,Very Good,62.0,$544
LD13941324,0.33,Round,VVS2,I,None,Very Good,58.5,None,1.0,Very Good,Excellent,61.0,$560
LD12470499,0.4,Round,VVS2,J,None,Ideal,58.5,Faint,1.0,Excellent,Excellent,62.0,$575
LD13726124,0.3,Round,VVS1,F,None,Ideal,58.5,Strong,1.0,Excellent,Excellent,61.0,$576
LD13192179,0.35,Round,VVS2,I,None,Very Good,58.5,Faint,1.01,Excellent,Very Good,63.0,$578
LD13971102,0.3,Round,VS1,G,None,Ideal,58.5,None,1.0,Excellent,Very Good,61.0,$586
LD13967038,0.3,Round,VS1,E,None,Very Good,58.5,None,1.01,Excellent,Very Good,61.0,$601
LD13250830,0.3,Round,VVS1,F,None,Ideal,58.5,Faint,1.01,Excellent,Excellent,61.0,$638
LD13505702,0.3,Round,VVS2,D,None,Very Good,58.5,None,1.01,Excellent,Excellent,59.0,$645
LD13740617,0.3,Round,VVS1,F,None,Good,58.5,None,1.0,Excellent,Very Good,62.0,$645
LD13892789,0.3,Round,VVS1,D,None,Ideal,58.5,None,1.0,Very Good,Very Good,61.0,$647
LD13926520,0.3,Round,VVS2,E,Medium,Good,58.5,None,1.0,Excellent,Excellent,62.0,$651
LD12021289,0.34,Round,SI1,G,None,Ideal,58.5,None,1.01,Excellent,Excellent,61.0,$659
LD13973741,0.3,Round,VS1,F,None,Ideal,58.5,None,1.01,Excellent,Excellent,61.0,$660
LD13551671,0.32,Round,VVS2,G,None,Ideal,58.5,None,1.0,Excellent,Excellent,60.0,$687
LD13587408,0.4,Round,SI1,F,Very Small,Very Good,58.5,Faint,1.0,Excellent,Excellent,59.0,$729
LD13243618,0.3,Round,IF,D,None,Very Good,58.5,Medium,1.01,Excellent,Very Good,62.0,$760
LD05606122,0.33,Round,VS2,D,None,Ideal,58.5,Faint,1.01,Excellent,Excellent,60.0,$809
LD13337165,0.5,Round,SI2,J,None,Ideal,58.5,Faint,1.01,Excellent,Excellent,60.0,$811
LD13825228,0.4,Round,VVS1,H,None,Very Good,58.5,None,1.01,Very Good,Very Good,63.0,$812
LD13951900,0.4,Round,VS1,F,None,Ideal,58.5,Faint,1.01,Excellent,Excellent,61.0,$830
LD13871076,0.46,Round,SI1,I,None,Ideal,58.5,None,1.01,Excellent,Excellent,61.0,$851
LD13925632,0.33,Round,VS1,F,None,Ideal,58.5,None,1.01,Excellent,Excellent,62.0,$855
LD13842323,0.4,Round,VVS2,G,None,Ideal,58.5,None,1.01,Excellent,Very Good,61.0,$864
LD13420249,0.3,Round,VVS1,D,None,Ideal,58.5,None,1.0,Excellent,Excellent,60.0,$868
LD08747363,0.3,Round,VVS2,D,None,Very Good,58.5,None,1.0,Excellent,Very Good,63.0,$879
LD13551721,0.4,Round,VS2,D,None,Ideal,58.5,Faint,1.01,Excellent,Excellent,61.0,$936
LD13669996,0.51,Round,VS1,I,None,Ideal,58.5,Faint,1.0,Excellent,Excellent,61.0,$960
LD13324387,0.5,Round,VS2,J,None,Ideal,58.5,None,1.01,Excellent,Excellent,61.0,$976
LD13967188,0.46,Round,SI1,G,None,Ideal,58.5,None,1.01,Excellent,Excellent,61.0,"$1,021"
LD13195092,0.5,Round,VS1,J,None,Very Good,58.5,None,1.01,Excellent,Very Good,63.0,"$1,035"
LD13651979,0.45,Round,VVS1,H,None,Ideal,58.5,None,1.0,Excellent,Excellent,62.0,"$1,049"
LD11218000,0.55,Round,VVS2,J,None,Ideal,58.5,Faint,1.01,Excellent,Excellent,61.0,"$1,063"
LD13395159,0.32,Round,IF,D,None,Ideal,58.5,Medium,1.0,Excellent,Excellent,62.0,"$1,081"
LD13515855,0.34,Round,IF,E,None,Ideal,58.5,None,1.0,Excellent,Excellent,61.0,"$1,108"
LD13830060,0.4,Round,VVS1,F,None,Ideal,58.5,Faint,1.01,Excellent,Excellent,61.0,"$1,151"
LD09774497,0.51,Round,SI1,J,None,Very Good,58.5,Faint,1.01,Good,Good,62.0,"$1,174"
LD13845731,0.4,Round,VVS1,D,None,Ideal,58.5,None,1.01,Excellent,Very Good,59.0,"$1,233"
LD12554847,0.5,Round,SI1,E,None,Good,58.5,None,1.0,Excellent,Excellent,62.0,"$1,277"
LD13742476,0.5,Round,SI1,F,Medium,Ideal,58.5,None,1.0,Excellent,Excellent,62.0,"$1,295"
LD13918398,0.5,Round,SI1,F,None,Ideal,58.5,None,1.01,Excellent,Excellent,60.0,"$1,323"
LD13960253,0.33,Round,IF,D,None,Ideal,58.5,None,1.0,Excellent,Excellent,60.0,"$1,337"
LD04585246,0.41,Round,IF,F,None,Very Good,58.5,Faint,1.0,Excellent,Excellent,61.0,"$1,385"
LD07012452,0.67,Round,SI1,J,None,Very Good,58.5,None,1.01,Very Good,Very Good,60.0,"$1,498"
LD10643870,0.5,Round,VVS2,D,None,Very Good,58.5,Medium,1.01,Excellent,Very Good,63.0,"$1,717"
LD13672031,0.44,Round,VVS1,D,None,Ideal,58.5,None,1.0,Excellent,Excellent,59.0,"$1,811"
LD13807880,0.7,Round,VS2,D,Very Small,Very Good,58.5,Faint,1.0,Excellent,Excellent,62.0,"$2,160"
LD06894674,0.7,Round,SI1,D,Very Small,Good,58.5,None,1.02,Very Good,Good,61.0,"$2,536"
LD13689694,0.71,Round,VVS2,E,None,Very Good,58.5,None,1.01,Excellent,Very Good,62.0,"$2,625"
LD13246348,0.8,Round,SI1,E,None,Ideal,58.5,Strong,1.0,Very Good,Very Good,60.0,"$2,641"
LD13895958,1.0,Round,SI2,J,Very Small,Ideal,58.5,Strong,1.0,Excellent,Very Good,61.0,"$2,705"
LD11493497,0.75,Round,VS2,D,Small,Very Good,58.5,None,1.01,Very Good,Good,59.0,"$2,750"
LD13496458,0.9,Round,SI2,D,None,Very Good,58.5,None,1.01,Excellent,Very Good,61.0,"$3,224"
LD07163602,1.06,Round,SI2,I,None,Good,58.5,None,1.01,Very Good,Very Good,58.0,"$3,978"
LD13780147,1.0,Round,VVS1,J,Very Small,Good,58.5,Strong,1.0,Excellent,Very Good,64.0,"$4,103"
LD11982895,1.01,Round,SI2,I,None,Ideal,58.5,None,1.0,Excellent,Excellent,59.0,"$4,589"
LD13962131,1.01,Round,VS2,G,None,Very Good,58.5,Medium,1.01,Very Good,Very Good,62.0,"$4,948"
LD11520618,1.0,Round,SI2,F,None,Ideal,58.5,None,1.01,Excellent,Excellent,61.0,"$4,957"
LD13253610,1.12,Round,VS1,J,None,Ideal,58.5,None,1.0,Excellent,Excellent,61.0,"$5,275"
LD11640766,1.11,Round,SI1,I,Very Small,Very Good,58.5,None,1.01,Very Good,Good,63.0,"$6,206"
LD12972744,1.01,Round,VVS1,H,None,Very Good,58.5,Faint,1.0,Excellent,Very Good,63.0,"$6,321"
LD12871459,1.21,Round,IF,J,None,Ideal,58.5,None,1.0,Excellent,Excellent,58.0,"$6,525"
LD13378087,1.11,Round,VVS1,H,Very Small,Ideal,58.5,None,1.01,Excellent,Excellent,59.0,"$6,803"
LD13066874,0.95,Round,VS2,E,None,Ideal,58.5,None,1.0,Excellent,Excellent,61.0,"$7,241"
LD13860683,1.31,Round,VS1,H,None,Ideal,58.5,None,1.0,Excellent,Excellent,62.0,"$8,771"
LD13962316,1.55,Round,VS1,I,Very Small,Very Good,58.5,None,1.01,Very Good,Very Good,63.0,"$8,901"
LD12752841,1.3,Round,VS1,G,None,Ideal,58.5,None,1.0,Excellent,Excellent,61.0,"$9,829"
LD13372064,1.13,Round,VVS2,D,None,Ideal,58.5,None,1.0,Excellent,Excellent,60.0,"$12,306"
LD13764293,1.3,Round,VVS2,E,None,Ideal,58.5,None,1.01,Excellent,Excellent,60.0,"$13,439"
LD13219980,1.99,Round,VVS2,K,None,Ideal,58.5,Faint,1.0,Excellent,Excellent,60.0,"$13,572"
LD09133885,2.01,Round,SI2,G,None,Very Good,58.5,Faint,1.01,Very Good,Good,61.0,"$14,550"
LD08101295,1.51,Round,VVS2,D,None,Very Good,58.5,None,1.0,Excellent,Very Good,63.0,"$17,921"
LD13346702,2.61,Round,VVS1,K,Very Small,Good,58.5,Faint,1.01,Very Good,Good,56.0,"$19,540"
LD13385394,2.47,Round,VVS1,G,None,Ideal,58.5,Strong Blue,1.0,Excellent,Excellent,60.0,"$29,110"
LD06356633,1.79,Round,VVS1,E,None,Ideal,58.5,None,1.0,Excellent,Excellent,60.0,"$30,336"
LD13933835,2.5,Round,VVS2,H,None,Ideal,58.5,None,1.0,Excellent,Excellent,60.0,"$31,469"
LD10040233,3.02,Round,SI2,I,None,Very Good,58.5,Faint,1.0,Excellent,Excellent,62.0,"$31,815"
LD13957238,1.9,Round,IF,D,None,Ideal,58.5,None,1.01,Excellent,Excellent,61.0,"$40,948"
LD13972415,0.3,Round,SI1,F,Small,Good,58.6,None,1.0,Very Good,Very Good,62.0,$386
LD12475765,0.3,Round,SI1,H,Very Small,Very Good,58.6,None,1.01,Excellent,Very Good,62.0,$393
LD13713986,0.25,Round,VVS1,H,None,Ideal,58.6,None,1.01,Excellent,Excellent,61.0,$393
LD13530464,0.23,Round,VVS1,F,None,Ideal,58.6,None,1.0,Very Good,Excellent,62.0,$395
LD13602166,0.23,Round,VVS1,E,None,Very Good,58.6,None,1.01,Excellent,Good,63.0,$399
LD13657506,0.23,Round,VVS1,F,None,Ideal,58.6,None,1.01,Very Good,Very Good,62.0,$400
LD13625213,0.3,Round,VS2,E,None,Ideal,58.6,Faint,1.0,Excellent,Excellent,61.0,$417
LD13594454,0.33,Round,VVS2,J,None,Ideal,58.6,Medium,1.01,Excellent,Excellent,61.0,$430
LD12470786,0.36,Round,VVS2,J,None,Ideal,58.6,Medium,1.01,Very Good,Excellent,60.0,$437
LD13903548,0.3,Round,VVS1,I,None,Very Good,58.6,None,1.0,Excellent,Excellent,63.0,$447
LD13963976,0.31,Round,VS2,E,None,Ideal,58.6,Medium,1.01,Excellent,Very Good,62.0,$447
LD11723065,0.33,Round,SI1,G,None,Very Good,58.6,Faint,1.0,Good,Very Good,62.0,$450
LD13694351,0.3,Round,VVS1,I,None,Ideal,58.6,None,1.01,Excellent,Excellent,59.0,$470
LD12894134,0.3,Round,SI1,E,None,Good,58.6,Faint,1.0,Good,Very Good,61.0,$497
LD13292355,0.23,Round,VVS2,E,None,Ideal,58.6,None,1.01,Excellent,Excellent,62.0,$500
LD13145492,0.35,Round,VVS1,J,None,Ideal,58.6,None,1.01,Excellent,Excellent,60.0,$516
LD13807801,0.36,Round,SI1,F,None,Ideal,58.6,None,1.01,Excellent,Excellent,60.0,$523
LD13210261,0.35,Round,VVS2,J,None,Ideal,58.6,Faint,1.01,Excellent,Excellent,60.0,$528
LD13599256,0.25,Round,VS1,E,None,Ideal,58.6,None,1.01,Excellent,Excellent,61.0,$549
LD13714181,0.3,Round,VS1,D,None,Very Good,58.6,Faint,1.01,Excellent,Very Good,65.0,$551
LD10629789,0.32,Round,VVS2,I,None,Good,58.6,Medium,1.01,Good,Very Good,60.0,$554
LD13954534,0.3,Round,VS1,G,None,Very Good,58.6,None,1.01,Excellent,Very Good,63.0,$557
LD13835655,0.3,Round,VS1,E,None,Very Good,58.6,None,1.0,Excellent,Excellent,61.0,$568
LD13807836,0.4,Round,VVS1,J,None,Very Good,58.6,Faint,1.0,Excellent,Excellent,60.0,$595
LD13740013,0.3,Round,VS1,D,None,Very Good,58.6,Faint,1.0,Very Good,Excellent,60.0,$604
LD13828630,0.39,Round,VVS1,J,None,Ideal,58.6,None,1.01,Excellent,Excellent,61.0,$605
LD13556224,0.4,Round,VVS1,J,None,Ideal,58.6,Faint,1.01,Excellent,Excellent,60.0,$613
LD13505736,0.3,Round,VVS2,E,None,Very Good,58.6,None,1.01,Excellent,Very Good,61.0,$616
LD13835225,0.3,Round,VVS2,F,None,Very Good,58.6,None,1.01,Excellent,Very Good,61.0,$619
LD13936437,0.26,Round,VVS1,D,None,Ideal,58.6,None,1.01,Very Good,Excellent,62.0,$623
LD13870617,0.3,Round,VVS2,E,Very Small,Very Good,58.6,None,1.01,Excellent,Very Good,63.0,$632
LD13955829,0.32,Round,VVS2,E,None,Ideal,58.6,None,1.0,Excellent,Excellent,62.0,$659
LD06094025,0.3,Round,VVS1,G,None,Very Good,58.6,None,1.01,Very Good,Excellent,63.0,$675
LD13854639,0.4,Round,VVS1,G,None,Very Good,58.6,Medium,1.01,Excellent,Good,63.0,$744
LD12548432,0.36,Round,VVS2,F,None,Ideal,58.6,None,1.0,Excellent,Excellent,61.0,$746
LD09408237,0.45,Round,VS2,I,None,Very Good,58.6,Medium,1.01,Excellent,Excellent,62.0,$764
LD13850067,0.3,Round,VVS1,D,None,Ideal,58.6,None,1.01,Excellent,Excellent,62.0,$807
LD13864032,0.32,Round,VVS2,D,None,Ideal,58.6,None,1.01,Excellent,Excellent,61.0,$825
LD13901757,0.32,Round,IF,F,None,Ideal,58.6,None,1.0,Excellent,Excellent,60.0,$826
LD13948894,0.3,Round,IF,F,None,Ideal,58.6,Faint,1.01,Excellent,Excellent,61.0,$848
LD13332402,0.35,Round,IF,G,None,Very Good,58.6,None,1.0,Excellent,Excellent,60.0,$858
LD10071765,0.41,Round,SI1,D,None,Ideal,58.6,Faint,1.01,Excellent,Excellent,61.0,$882
LD13962301,0.4,Round,VS1,E,None,Very Good,58.6,None,1.01,Excellent,Very Good,61.0,$902
LD13820010,0.32,Round,VVS1,E,None,Ideal,58.6,None,1.0,Excellent,Excellent,59.0,$914
LD08747384,0.3,Round,IF,E,None,Very Good,58.6,None,1.0,Excellent,Very Good,63.0,$949
LD13947772,0.37,Round,VVS2,F,None,Ideal,58.6,None,1.01,Excellent,Excellent,61.0,$949
LD13793886,0.5,Round,SI2,H,None,Ideal,58.6,None,1.01,Excellent,Excellent,60.0,$966
LD13586899,0.35,Round,VVS1,F,None,Ideal,58.6,None,1.0,Excellent,Excellent,61.0,$973
LD13155199,0.34,Round,VVS1,E,None,Ideal,58.6,None,1.0,Excellent,Excellent,60.0,$994
LD13370260,0.5,Round,SI1,F,None,Very Good,58.6,Medium,1.01,Excellent,Very Good,59.0,"$1,023"
LD13259622,0.45,Round,VS2,E,None,Ideal,58.6,None,1.0,Excellent,Very Good,60.0,"$1,051"
LD13601821,0.43,Round,VS1,E,None,Ideal,58.6,Faint,1.01,Excellent,Excellent,61.0,"$1,056"
LD13198092,0.54,Round,VVS2,J,None,Ideal,58.6,None,1.01,Excellent,Excellent,62.0,"$1,064"
LD12280339,0.5,Round,SI2,D,None,Good,58.6,Faint,1.01,Excellent,Very Good,62.0,"$1,067"
LD13876133,0.4,Round,VVS2,F,None,Ideal,58.6,None,1.0,Excellent,Very Good,61.0,"$1,105"
LD13816499,0.52,Round,SI2,H,None,Very Good,58.6,Faint,1.01,Excellent,Excellent,62.0,"$1,111"
LD11688872,0.52,Round,SI2,H,None,Very Good,58.6,None,1.0,Good,Very Good,60.0,"$1,128"
LD13951199,0.7,Round,SI1,K,None,Very Good,58.6,None,1.01,Excellent,Very Good,62.0,"$1,166"
LD13840877,0.46,Round,VVS1,H,None,Ideal,58.6,Faint,1.01,Excellent,Excellent,61.0,"$1,173"
LD13962928,0.39,Round,VVS1,F,None,Ideal,58.6,None,1.01,Excellent,Excellent,59.0,"$1,199"
LD13954650,0.5,Round,VS1,F,None,Very Good,58.6,None,1.0,Excellent,Very Good,62.0,"$1,270"
LD13973205,0.7,Round,SI2,J,None,Ideal,58.6,None,1.01,Excellent,Excellent,61.0,"$1,385"
LD13410273,0.7,Round,SI2,J,None,Very Good,58.6,Faint,1.0,Very Good,Excellent,58.0,"$1,434"
LD13724736,0.7,Round,VVS2,K,None,Ideal,58.6,None,1.01,Excellent,Excellent,61.0,"$1,453"
LD13338039,0.65,Round,IF,J,None,Ideal,58.6,Faint,1.0,Excellent,Excellent,61.0,"$1,529"
LD11775234,0.6,Round,SI1,D,None,Ideal,58.6,Strong,1.01,Excellent,Excellent,61.0,"$1,554"
LD13921450,0.59,Round,SI1,D,Very Small,Ideal,58.6,Medium,1.01,Very Good,Excellent,60.0,"$1,608"
LD13171492,0.51,Round,VVS1,E,None,Very Good,58.6,Faint,1.01,Very Good,Excellent,61.0,"$1,614"
LD13906458,0.5,Round,VVS1,D,None,Ideal,58.6,Strong,1.0,Excellent,Excellent,61.0,"$1,781"
LD05133436,0.73,Round,SI2,F,None,Ideal,58.6,Faint,1.01,Excellent,Excellent,61.0,"$1,818"
LD13904755,0.7,Round,VVS1,I,None,Very Good,58.6,None,1.01,Excellent,Very Good,63.0,"$1,856"
LD12470336,0.7,Round,VS2,I,Very Small,Very Good,58.6,None,1.0,Excellent,Excellent,66.0,"$2,011"
LD13695978,0.9,Round,SI2,K,None,Good,58.6,Faint,1.0,Excellent,Very Good,62.0,"$2,034"
LD13927566,0.7,Round,SI1,F,None,Very Good,58.6,None,1.01,Excellent,Excellent,63.0,"$2,036"
LD13921017,0.8,Round,SI2,F,None,Good,58.6,Medium,1.0,Very Good,Very Good,62.0,"$2,055"
LD13971485,0.5,Round,VVS1,E,None,Ideal,58.6,None,1.01,Excellent,Very Good,61.0,"$2,140"
LD13929053,0.8,Round,VVS2,J,None,Ideal,58.6,None,1.0,Very Good,Excellent,61.0,"$2,143"
LD13723692,0.59,Round,IF,E,None,Ideal,58.6,Faint,1.01,Excellent,Excellent,60.0,"$2,800"
LD13538961,0.9,Round,VS2,J,None,Very Good,58.6,None,1.0,Excellent,Very Good,62.0,"$2,975"
LD13550713,0.56,Round,VVS1,D,None,Ideal,58.6,None,1.01,Excellent,Excellent,61.0,"$3,172"
LD12518761,0.59,Round,VVS1,D,None,Ideal,58.6,None,1.0,Excellent,Excellent,61.0,"$3,213"
LD13587124,0.96,Round,VS1,J,None,Ideal,58.6,None,1.0,Excellent,Excellent,61.0,"$3,588"
